Row.names	log2FoldChange
ENSG00000277773	-0.966374131721628
ENSG00000277956	-0.521037348758362
ENSG00000278023	-0.878495932555442
ENSG00000280610	-0.477826516479599
ENSG00000281309	-0.558656304390484
ENSG00000281540	-0.447029869312947
ENSG00000281877	-0.395801268607286
ENSG00000282854	-0.509547867825352
ENSG00000282932	-0.808523935232086
ENSG00000283041	-1.57348280437957
ENSG00000283060	-1.39980616161319
ENSG00000283491	-1.39858396465359
pD2529_GFP_extra	-5.18641551849321
